age,total_orders,average_order_value,total_spent,frequency_of_purchases,website_visits,social_media_engagement,customer_support_interactions,returns_refunds,email_open_rate,account_age_days,days_since_last_purchase,gender_Male,product_categories_Beauty,product_categories_Books,product_categories_Clothing,product_categories_Electronics,product_categories_Health,product_categories_Home & Kitchen,product_categories_Pets,product_categories_Sports & Outdoors,product_categories_Toys,payment_method_bankcard,payment_method_china-unionpay,payment_method_diners-club-carte-blanche,payment_method_diners-club-enroute,payment_method_diners-club-international,payment_method_diners-club-us-ca,payment_method_instapayment,payment_method_jcb,payment_method_laser,payment_method_maestro,payment_method_mastercard,payment_method_solo,payment_method_switch,payment_method_visa,payment_method_visa-electron,device_type_Mobile,loyalty_program_status_Gold,loyalty_program_status_Platinum,loyalty_program_status_Silver
86,27,30,810,21.333333333333332,886,66,7,1,56.72,806,230,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
74,80,362,28960,10.475,187,13,13,9,98.02,1053,215,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52,42,78,3276,46.57142857142857,160,83,18,8,9.42,2073,117,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
38,47,491,23077,18.95744680851064,608,61,16,8,32.12,1151,260,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
78,57,333,18981,5.315789473684211,150,66,2,5,85.51,456,153,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
95,25,186,4650,29.12,1026,36,15,8,23.97,897,169,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
54,93,239,22227,16.763440860215052,848,24,4,9,67.08,1577,18,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
62,90,247,22230,22.11111111111111,97,60,0,10,39.65,2275,285,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
21,72,496,35712,0.6111111111111112,339,90,8,4,57.8,160,116,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
88,20,173,3460,95.15,270,65,19,0,4.05,2257,354,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
93,28,440,12320,0.5714285714285714,758,9,16,3,86.15,27,11,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
80,47,291,13677,1.0638297872340425,619,21,0,6,61.76,209,159,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52,99,458,45342,14.515151515151516,451,66,2,6,19.97,1579,142,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
68,23,244,5612,46.26086956521739,767,8,16,10,30.38,1198,134,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
54,42,77,3234,5.571428571428571,327,57,4,10,17.89,249,15,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
70,91,389,35399,1.098901098901099,472,52,10,6,44.49,228,128,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
47,20,352,7040,77.95,1003,90,8,4,4.54,1567,8,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
48,4,424,1696,224.75,196,14,9,3,52.77,1226,327,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
51,5,424,2120,46.4,933,89,12,1,54.08,534,302,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
21,88,196,17248,4.761363636363637,878,71,3,1,58.63,643,224,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
56,28,381,10668,48.82142857142857,722,79,2,3,35.61,1388,21,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
71,55,457,25135,21.10909090909091,873,39,7,8,73.7,1218,57,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
35,86,48,4128,21.732558139534884,654,69,0,3,79.91,1894,25,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
61,14,251,3514,124.64285714285714,108,33,0,4,90.51,1885,140,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
61,28,434,12152,18.392857142857142,355,40,13,7,59.27,547,32,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
36,33,384,12672,11.696969696969697,643,36,1,4,23.82,541,155,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
43,12,280,3360,43.0,375,33,16,10,61.69,776,260,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
74,34,103,3502,15.176470588235293,844,76,19,7,38.23,657,141,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
41,58,387,22446,8.913793103448276,794,62,3,5,78.44,796,279,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
53,63,146,9198,12.158730158730158,282,69,5,5,92.31,890,124,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
76,18,24,432,89.16666666666667,806,82,9,8,54.31,1747,142,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
22,3,102,306,544.3333333333334,1000,72,11,3,78.44,1692,59,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
83,48,123,5904,15.229166666666666,414,91,18,0,27.7,957,226,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
55,1,67,67,994.0,72,13,5,1,40.4,1347,353,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
71,81,492,39852,26.80246913580247,629,49,16,4,22.8,2295,124,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
26,82,89,7298,9.74390243902439,373,33,18,9,83.8,957,158,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
83,59,461,27199,6.186440677966102,1005,79,14,10,74.46,525,160,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
29,64,136,8704,10.4375,205,15,18,7,35.09,694,26,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
90,9,168,1512,124.66666666666667,319,15,17,4,76.06,1277,155,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
73,82,218,17876,14.853658536585366,861,47,3,2,41.45,1338,120,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
83,32,148,4736,56.1875,855,46,12,7,30.48,2054,256,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
60,28,496,13888,66.32142857142857,1001,53,0,3,76.07,1945,88,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
81,11,50,550,73.0,69,86,7,7,7.81,973,170,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
70,6,280,1680,152.33333333333334,232,29,13,1,50.47,1180,266,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
40,14,157,2198,61.714285714285715,204,76,17,3,47.09,1194,330,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
53,99,146,14454,21.626262626262626,102,6,5,2,2.05,2300,159,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26,55,467,25685,40.03636363636364,1017,46,15,0,5.26,2225,23,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
47,79,241,19039,3.2278481012658227,924,66,13,0,79.94,491,236,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
24,81,25,2025,1.6790123456790123,557,35,10,2,66.62,304,168,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
74,27,300,8100,29.40740740740741,434,30,18,1,57.4,940,146,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,10,109,1090,145.3,694,25,19,3,3.55,1696,243,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,76,335,25460,4.605263157894737,526,56,3,0,17.96,405,55,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
71,94,151,14194,13.75531914893617,224,43,1,9,21.0,1660,367,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
57,3,27,81,618.3333333333334,963,18,9,5,12.77,2112,257,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
39,92,416,38272,14.847826086956522,506,96,12,5,92.35,1418,52,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
71,33,124,4092,6.848484848484849,494,93,17,3,26.24,559,333,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
21,32,333,10656,64.03125,726,39,10,3,37.84,2134,85,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
23,12,317,3804,106.25,27,68,10,3,59.33,1399,124,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
73,58,112,6496,7.637931034482759,726,78,14,9,1.7,731,288,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,91,413,37583,20.065934065934066,844,20,1,7,53.22,1895,69,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
89,52,358,18616,42.63461538461539,573,72,8,3,2.73,2341,124,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
94,27,423,11421,48.629629629629626,826,1,17,4,68.83,1488,175,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,77,277,21329,4.194805194805195,183,83,6,7,0.75,523,200,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
49,32,97,3104,21.65625,546,87,7,8,31.98,998,305,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
41,85,139,11815,8.329411764705883,664,58,13,5,57.31,790,82,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
33,25,45,1125,10.52,1000,46,13,2,97.67,543,280,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
70,92,104,9568,5.543478260869565,310,62,1,6,86.11,736,226,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
18,94,367,34498,6.9787234042553195,545,0,10,6,57.91,955,299,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
42,80,171,13680,6.2125,970,26,8,4,78.06,803,306,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
35,9,158,1422,52.22222222222222,298,65,19,5,30.51,477,7,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
42,42,493,20706,28.30952380952381,672,58,17,7,57.99,1482,293,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
50,30,131,3930,67.53333333333333,811,67,15,6,89.49,2278,252,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
35,26,14,364,71.03846153846153,979,75,8,3,49.82,2197,350,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
54,15,175,2625,37.46666666666667,148,76,15,2,24.27,857,295,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
67,73,434,31682,18.73972602739726,449,97,17,2,37.41,1525,157,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,11,22,242,106.81818181818181,790,89,4,6,52.36,1262,87,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
67,61,368,22448,11.0,620,16,11,7,50.1,909,238,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
19,64,37,2368,2.1875,744,23,17,5,61.25,287,147,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
92,63,496,31248,5.317460317460317,374,54,19,5,27.28,624,289,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
86,62,254,15748,4.016129032258065,505,39,8,6,35.47,344,95,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
29,33,18,594,48.93939393939394,397,98,15,5,59.08,1898,283,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,83,428,35524,0.6506024096385542,391,20,4,2,29.9,157,103,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
65,6,166,996,51.833333333333336,154,21,13,0,82.04,351,40,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
30,54,451,24354,32.666666666666664,239,55,14,7,48.9,1814,50,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
78,55,101,5555,14.236363636363636,278,66,2,4,56.84,1092,309,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
52,55,375,20625,17.4,1025,14,19,3,82.8,1211,254,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
32,99,438,43362,15.727272727272727,521,9,9,8,65.64,1756,199,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
45,61,114,6954,6.344262295081967,295,55,15,1,65.56,635,248,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
78,45,265,11925,42.2,931,69,12,0,5.31,1971,72,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
91,72,193,13896,25.63888888888889,614,22,4,9,30.0,2069,223,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
30,94,116,10904,21.02127659574468,558,89,8,0,46.91,2053,77,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
59,48,433,20784,30.5,728,94,13,6,87.3,1616,152,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
85,20,96,1920,21.0,707,97,17,6,60.96,661,241,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
73,2,250,500,929.0,266,5,17,0,92.93,1937,79,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
37,95,436,41420,12.631578947368421,883,11,7,2,60.84,1481,281,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
26,43,207,8901,45.53488372093023,225,70,1,9,65.59,2214,256,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
87,2,468,936,320.5,725,50,14,4,92.77,732,91,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
87,50,446,22300,1.68,899,18,3,1,6.01,442,358,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
85,24,416,9984,3.1666666666666665,1014,85,11,4,60.14,162,86,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
57,28,309,8652,30.5,1031,66,5,5,26.51,1063,209,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
25,7,309,2163,164.85714285714286,30,34,8,1,46.64,1366,212,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
88,92,432,39744,17.51086956521739,41,53,5,1,75.19,1829,218,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
27,95,287,27265,5.178947368421053,20,64,11,6,81.74,637,145,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
62,96,197,18912,5.614583333333333,364,94,9,9,10.72,796,257,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
44,41,394,16154,48.829268292682926,542,57,16,8,70.99,2197,195,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
72,20,85,1700,80.65,451,30,18,3,88.67,1938,325,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
63,46,385,17710,21.804347826086957,994,42,18,3,96.01,1230,227,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
43,78,136,10608,13.794871794871796,973,72,5,3,43.25,1382,306,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False
94,1,181,181,613.0,599,89,5,1,19.38,769,156,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False
67,46,499,22954,8.652173913043478,227,59,11,6,10.32,577,179,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
61,49,282,13818,38.69387755102041,67,37,19,8,42.23,2006,110,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
81,20,370,7400,54.25,3,45,12,0,71.1,1371,286,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
87,23,330,7590,78.30434782608695,541,4,20,5,3.33,2116,315,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
64,32,342,10944,35.84375,963,13,14,3,12.08,1432,285,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
89,95,252,23940,9.642105263157895,712,40,13,9,57.71,1201,285,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
87,27,31,837,2.2962962962962963,323,42,14,0,73.32,400,338,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
73,88,140,12320,3.5795454545454546,129,40,6,0,9.0,521,206,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
27,4,225,900,151.0,282,2,15,9,27.1,825,221,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
91,36,269,9684,20.305555555555557,371,96,3,4,31.21,772,41,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
36,68,365,24820,27.205882352941178,689,25,6,1,3.21,2179,329,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
89,77,104,8008,24.324675324675326,580,98,0,2,7.86,1898,25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
80,97,331,32107,4.742268041237113,858,16,14,6,64.62,573,113,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
18,38,470,17860,31.18421052631579,402,55,18,9,33.24,1428,243,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
37,5,478,2390,156.0,67,49,19,9,23.53,959,179,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
82,11,200,2200,178.8181818181818,751,83,18,5,44.39,2127,160,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
23,27,318,8586,26.40740740740741,453,95,3,3,32.0,1008,295,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False
32,23,164,3772,93.8695652173913,710,12,9,10,13.05,2328,169,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
60,72,281,20232,7.388888888888889,251,93,10,5,6.35,604,72,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
89,50,356,17800,4.64,702,30,5,4,39.97,268,36,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
70,84,227,19068,26.583333333333332,489,45,6,8,63.73,2260,27,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
24,73,141,10293,7.4520547945205475,435,74,0,7,58.42,645,101,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
63,69,164,11316,0.7971014492753623,5,72,17,1,74.37,198,143,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
29,14,354,4956,112.78571428571429,258,74,12,2,28.15,1600,21,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
66,51,199,10149,15.901960784313726,528,62,12,4,51.61,829,18,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
90,90,19,1710,22.544444444444444,394,66,7,9,35.2,2295,266,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
64,27,255,6885,55.25925925925926,28,81,17,2,13.58,1521,29,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
18,69,471,32499,31.246376811594203,131,67,3,6,93.72,2240,84,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
55,98,261,25578,20.377551020408163,189,63,13,5,28.72,2154,157,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
18,44,404,17776,10.840909090909092,851,89,7,8,77.16,547,70,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
71,87,480,41760,15.367816091954023,105,32,16,0,6.9,1379,42,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
90,2,11,22,123.0,2,20,17,9,95.33,441,195,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
74,38,21,798,26.13157894736842,651,28,17,2,41.41,1137,144,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
40,12,163,1956,71.0,442,80,3,6,82.62,1013,161,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
58,56,23,1288,17.375,216,88,15,6,75.64,1264,291,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
60,7,195,1365,186.57142857142858,535,60,10,2,37.23,1465,159,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
52,38,379,14402,15.078947368421053,715,61,2,0,50.33,650,77,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
21,40,110,4400,14.025,588,6,13,6,0.31,873,312,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
23,18,202,3636,80.22222222222223,301,96,0,1,26.51,1535,91,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
37,2,325,650,819.0,792,39,12,2,10.66,1710,72,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
67,70,73,5110,31.485714285714284,378,81,17,3,35.05,2229,25,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
